app_id,uuid,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,domain,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits
com.gameloft.android.ANMP.GloftFWHM,50f0d19a-571e-3ded-834b-3ae7a65fd439,Gameloft,organization,gameloft,https://www.crunchbase.com/organization/gameloft,54803,2008-06-12 02:52:12,2019-06-24 21:29:58,,"company,investor",gameloft.com,http://gameloft.com,ESP,,Catalonia,Barcelona,Rosselló 214 esc A 1º 1º 08008 Barcelona,,acquired,"Gameloft is an international publisher and developer of digitally-distributed video games specially designed for iOS, Android and Java.",Mobile,Mobile,,,,,1999-01-01,,,10000+,support@gameloft.com,33 1 58 16 20 40,http://www.facebook.com/gameloft,http://www.linkedin.com/company/gameloft,http://twitter.com/GameloftIN,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188505/5e277514dd3ea0af30b77d8035820141.jpg",,,,company,1
com.andromo.dev516441.app481408,11e7f61b-a2ae-28e2-0119-4a46f7724fb2,Akwan Information Technologies,organization,akwan-information-technologies,https://www.crunchbase.com/organization/akwan-information-technologies,220411,2008-07-01 04:12:05,2019-02-28 17:18:27,,company,google.com,https://www.google.com/,BRA,,Minas Gerais,Belo Horizonte,,,closed,Akwan Information Technologies was a search engine company based in Brazil.,"Information Technology,Internet,IT Management,Search Engine,Software","Information Technology,Internet Services,Software",,,,,2000-01-01,,2005-07-20,10000+,,,https://www.facebook.com/google/,https://www.linkedin.com/company/google/,https://www.twitter.com/google,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189514/292de7e82c76649394d50fceb3008082.png",Akwan,,,company,
mobi.infolife.ezweather.locker.g5n20,ec4b2e7e-c5fd-9a97-14a7-40204a0bb855,The Weather Channel,organization,the-weather-channel,https://www.crunchbase.com/organization/the-weather-channel,46367,2008-07-08 02:28:43,2018-06-29 19:29:26,,"company,investor",weather.com,http://www.weather.com,USA,GA,Georgia,Atlanta,300 Interstate North Pkwy SE Ste 300,30339,acquired,The Weather Channel is a news website reporting weather conditions of various locations around the world.,"Broadcasting,Content,News","Content and Publishing,Media and Entertainment,Video",,,,,1982-01-01,,,1001-5000,,770-226-0000,https://www.facebook.com/TheWeatherChannel,http://www.linkedin.com/company/166424,http://twitter.com/weatherchannel,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189784/c2fe42a9aacf595345969bf48a0e1146.png",,,,company,
com.remind101,0012f446-a31b-9eb8-4fa0-448ed0414112,eMind,organization,emind,https://www.crunchbase.com/organization/emind,322066,2008-08-02 04:10:11,2018-02-12 23:54:04,,company,emind.com,http://www.eMind.com,USA,CA,California,Los Angeles,,,acquired,"Provides Internet-based learning and testing for professionals in accounting, insurance, securities, banking, information technology.","Banking,Finance,Financial Services","Financial Services,Lending and Investments",1,14000000,14000000,USD,1998-01-01,2000-03-07,,unknown,,,,,,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1488799220/fdlz0x8gvs9oqhrdxcx7.png",Yipinet,,,company,
com.cisco.wx2.android,dfff4ae0-9efd-2ba1-09cd-bba24b683255,WebEx,organization,webex,https://www.crunchbase.com/organization/webex,77172,2008-08-13 06:48:38,2018-08-19 09:14:50,,company,webex.com,http://www.webex.com,USA,CA,California,Santa Clara,3979 Freedom Circle,95054,acquired,"WebEx, a Cisco company, provides on-demand applications for businesses to conduct web conferencing, telework and application remote control.","Collaboration,Enterprise Software,Internet,Security,Telecommunications,Video Conferencing","Hardware,Information Technology,Internet Services,Messaging and Telecommunications,Privacy and Security,Software",2,47000000,47000000,USD,1995-01-01,2000-04-03,,10000+,,(877)509-3239,http://www.facebook.com/webex,http://www.linkedin.com/company/webex,http://twitter.com/webex,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397191386/07d06925cd9fd874e0a5718660d720c9.png",WebEx Communications,,,company,
jp.co.yahoo.android.apps.transit,f67c149e-0ce2-7b4d-61e0-c305a2c3ee88,Yahoo! Japan,organization,yahoo-japan,https://www.crunchbase.com/organization/yahoo-japan,63441,2008-08-22 03:22:58,2018-12-28 13:18:26,,"company,investor",yahoo.co.jp,https://www.yahoo.co.jp/,JPN,,Tokyo,Tokyo,"Roppongi Hills Mori Tower, 10-1 Roppongi Minato-ku",106-0032,acquired,Yahoo! Japan is a technology company that is known for its web services and applications.,"Auctions,E-Commerce,Internet,Search Engine","Commerce and Shopping,Internet Services",,,,,1996-01-31,,,501-1000,,(833)-350-8093,https://www.facebook.com/yahoojapan/,https://www.linkedin.com/company/yahoojapan/,https://twitter.com/yahoo_japan_pr,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1487968743/bxrfdmhry7bvefcefkz8.png",,,,company,5
com.rovio.BadPiggies,05a26081-7970-12bc-6b95-2e5be775c81b,IO.com,organization,i-o-data-centers,https://www.crunchbase.com/organization/i-o-data-centers,14771,2008-12-13 05:05:44,2018-12-07 06:39:46,"IO Data Centers, LLC",company,io.com,http://www.io.com,USA,NJ,New Jersey,Edison,3003 Woodbridge Avenue,08837,acquired,"IO.com provides modular data center technology and services for enterprises, governments and service providers.","Data Integration,Information Services,Information Technology,Web Hosting","Data and Analytics,Information Technology,Internet Services,Software",5,866000000,866000000,USD,2007-01-01,2016-03-15,,251-500,info@io.com,,http://www.facebook.com/pages/io-Data-Centers/267122123451,http://www.linkedin.com/company/io,http://twitter.com/iodatacenters,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397198553/ac50f496c3896dd183d3f27fcaa09a3c.png",,,,company,
com.grindrapp.android,30fe4020-7448-40b1-1372-de209588ae4b,Grindr,organization,grindr,https://www.crunchbase.com/organization/grindr,1324,2009-03-26 04:31:15,2019-03-05 22:48:26,Grindr LLC,company,grindr.com,http://www.grindr.com,USA,CA,California,West Hollywood,,90069,acquired,"Grindr is a location-based social application for gay, bi, trans, queer people and other members of the LGBT community.","Apps,iOS,LGBT,Location Based Services,Social Media,Social Network","Apps,Data and Analytics,Internet Services,Media and Entertainment,Mobile,Navigation and Mapping,Platforms,Software",1,93000000,93000000,USD,2008-02-03,2016-01-11,,51-100,help@grindr.com,,http://www.facebook.com/Grindr,https://www.linkedin.com/company/grindr,http://twitter.com/Grindr,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/pvnixthy2vrnbswghzka",,,,company,
lunosoftware.nflscores,2a4dc13e-9440-d599-29d7-b6498ded852a,Alexandria Real Estate Equities,organization,alexandria-real-estate-equities,https://www.crunchbase.com/organization/alexandria-real-estate-equities,31212,2009-05-23 04:44:50,2019-02-22 07:58:24,"Alexandria Real Estate Equities, Inc.","company,investor",are.com,http://www.are.com/,USA,CA,California,Pasadena,385 E. Colorado Blvd. Suite 299,91101,acquired,"Alexandria Real Estate Equities, Inc., Landlord of Choice to the Life Science Industry, is the largest owner and pre-eminent","Asset Management,Commercial Real Estate,Life Science,Real Estate","Biotechnology,Financial Services,Real Estate,Science and Engineering",1,220000,220000,USD,1994-01-01,2017-01-15,,251-500,jcox@are.com,858.638.2800,,http://www.linkedin.com/company/alexandria-real-estate-equities-inc.,,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1405710127/ulx1rvk1kpm3akjuyefs.png",,,,investor,10
com.renderedideas.jungleadventures,24eb9172-e58e-f655-ccb1-fc068a4fad89,IDeaS,organization,ideas,https://www.crunchbase.com/organization/ideas,100311,2009-08-11 17:03:55,2018-04-17 09:18:48,,company,ideas.com,http://www.ideas.com,USA,MN,Minnesota,Minneapolis,8500 Normandale Lake Blvd. Suite 1200,55437,acquired,IDeaS provides revenue management software solutions for hospitality industry.,"Information Technology,Software","Information Technology,Software",,,,,1989-01-01,,,251-500,,952-698-4200,https://www.facebook.com/61010668242,https://www.linkedin.com/company/164290,https://www.twitter.com/ideas_revopt,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187153/66e580c1693ef3373de5cd046af777a1.jpg",,,,company,
com.goodrx.doctors,6554d2f1-33f9-e69d-4b21-347b8ed6d7db,DRX,organization,destinationrx,https://www.crunchbase.com/organization/destinationrx,148264,2009-08-12 01:19:31,2019-06-24 21:50:26,"DestinationRx, Inc.",company,drx.com,http://www.drx.com,USA,CA,California,Los Angeles,600 Wilshire Blvd. Suite 1150,90017,acquired,"DestinationRx (dba DRX since 2011) provides web-based healthcare comparison tools, technologies, and data in the United States.","Health Care,Information Technology","Health Care,Information Technology",1,18500000,18500000,USD,2000-01-01,2008-01-23,,51-100,sales@connecture.com,800-379-9060,http://www.facebook.com/DestinationRx,http://www.linkedin.com/company/drx,http://twitter.com/Connecture,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/ol7mxvtynlsfyk6lcmwe",DRX,,,company,
com.kongregate.mobile.stormbound.google,47c450e3-2361-b00b-b84b-b738236d7c0a,Desk.com,organization,assistly,https://www.crunchbase.com/organization/assistly,30654,2009-10-14 07:27:11,2019-02-24 05:13:10,"Desk.com, Inc.",company,desk.com,http://www.desk.com,USA,CA,California,San Francisco,171 2nd Street Suite 300,94105,acquired,Desk.com is an online customer service software and support ticket help desk application for small business and fast-growing companies.,"CRM,Customer Service,E-Commerce,Enterprise Software,Information Technology,Internet,Mobile,SaaS,Software","Commerce and Shopping,Information Technology,Internet Services,Mobile,Sales and Marketing,Software",2,5700000,5700000,USD,2009-01-01,2011-01-04,,501-1000,info@desk.com,877-226-9212,http://www.facebook.com/Desk,http://www.linkedin.com/company/desk,http://twitter.com/desk,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397192833/283a312c64bad7146c1fea7383062b39.png",,,,company,
com.backflipstudios.android.ninjumpdeluxe,5e925845-534f-830b-0a6f-761ee5da620a,Backflip Studios,organization,backflip-studios,https://www.crunchbase.com/organization/backflip-studios,92328,2009-11-04 22:22:24,2019-06-24 21:29:42,,company,backflipstudios.com,http://www.backflipstudios.com,USA,CO,Colorado,Boulder,"3000 Pearl St., Ste. 202",80301,acquired,Backflip Studios develops and publishes mobile games for iOS and Android devices.,"Gaming,iOS,Mobile","Gaming,Mobile,Platforms,Software",1,145000,145000,USD,2009-03-01,2009-08-11,,51-100,info@backflipstudios.com,,https://www.facebook.com/backflipstudios,,http://twitter.com/backflipstudios,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465826415/znznbn4ugvossk9tbvtu.png",,,,company,
jio.cloud.drive,43d108f5-fda4-0319-85a4-beeca01cbadb,Cloud.com,organization,cloud-com,https://www.crunchbase.com/organization/cloud-com,33311,2010-02-07 04:08:42,2019-10-04 09:53:10,VMops Inc.,company,cloud.com,http://www.cloud.com,USA,CA,California,Cupertino,10050 N. Wolfe Road Suite 255,95014,acquired,Cloud.com develops an open source cloud orchestration software product for the implementation of cloud computing environments.,"Cloud Computing,Cloud Management,Enterprise Software,IaaS,Private Cloud","Hardware,Information Technology,Internet Services,Software",1,11000000,11000000,USD,2008-01-01,2010-01-01,,5001-10000,info@cloud.com,+33 2 85 52 07 69,https://www.facebook.com/citrix,,http://twitter.com/clouddotcom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397202667/bdb4d5c8dd6176e9bccfd425c0e2dc75.png",,,,company,
com.perblue.portalquest,1439f387-2374-3b83-7114-41d45cfc6ed4,e.co,organization,e-co,https://www.crunchbase.com/organization/e-co,740189,2010-06-15 08:34:50,2018-11-02 10:56:24,,company,e.co,http://e.co,USA,MA,Massachusetts,Boston,,,acquired,it is a Single letter domain,Web Hosting,Internet Services,,,,,,,,11-50,info@otherside-e.com,,,,,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397184394/898647dfe88ec6806d066f9e67bacde9.jpg",,,,company,
com.drippler.android.updates,afed9aaa-c069-6f64-1a81-286ddd7e4570,Drippler,organization,drippler,https://www.crunchbase.com/organization/drippler,27265,2010-08-25 20:23:44,2019-06-24 21:45:50,Drippler Ltd.,company,drippler.com,http://drippler.com,USA,CA,California,Palo Alto,550 S California Ave,94306,acquired,Drippler helps people discover and adopt everyday technology,"Android,App Discovery,App Marketing,iOS,Mobile","Apps,Mobile,Platforms,Sales and Marketing,Software",3,6350000,6350000,USD,2011-01-01,2015-06-29,,11-50,info@drippler.com,972 5 282 63303,http://www.facebook.com/drippler,http://www.linkedin.com/company/drippler,http://twitter.com/drippler,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1401276278/uvqkdfrcpcp3jlhvaxhm.png",,,,company,
com.whatsapp,6b66c8cd-9e70-fd50-0fac-2b45530eed3c,WhatsApp,organization,whatsapp,https://www.crunchbase.com/organization/whatsapp,39,2010-09-25 00:40:43,2019-05-30 18:30:06,WhatsApp Inc.,company,whatsapp.com,http://www.whatsapp.com,USA,CA,California,Santa Clara,3561 Homestead Rd #416,95051,acquired,"WhatsApp is a proprietary, cross-platform, free instant messaging subscription service for smartphones.","Android,Messaging,Mobile,Subscription Service","Information Technology,Internet Services,Messaging and Telecommunications,Mobile,Platforms,Software",3,60250000,60250000,USD,2009-01-01,2013-07-01,,5001-10000,bd@whatsapp.com,,http://www.facebook.com/JoinWhatsApp,http://www.linkedin.com/company/whatsapp-inc.,http://twitter.com/WhatsApp,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1456254826/lcjb9cnsapslbroh2fiq.png",WhatsApp Ireland Limited,,,company,
com.nest.android,1a9695a2-6459-bf45-ecc6-03866f61be4d,Nest Labs,organization,nest-labs,https://www.crunchbase.com/organization/nest-labs,84,2010-11-17 03:48:08,2018-10-26 23:01:06,"Nest Labs, Inc.",company,nest.com,http://www.nest.com,USA,CA,California,Palo Alto,900 Hansen Way,94304,acquired,"Nest Labs is a home automation company manufacturing sensor-driven, Wi-Fi-enabled, self-learning thermostats and smoke detectors.","Manufacturing,Sensor,Smart Home","Consumer Electronics,Hardware,Manufacturing,Real Estate",3,80000000,80000000,USD,2010-05-25,2013-01-30,,1001-5000,info@nest.com,(855)469-6378,https://www.facebook.com/nest,https://www.linkedin.com/company/2374003/,http://twitter.com/nest,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1462990279/qdkop9ymyc1i3drbzfvv.png",,,,company,
com.asus_zenfone.www.asus_zenfoneblog,e5982954-fc1a-5b21-1218-dc74e9c782ac,One.com,organization,one-com,https://www.crunchbase.com/organization/one-com,104171,2010-11-21 19:38:28,2019-01-18 13:37:30,,company,one.com,http://www.one.com,DNK,,Hovedstaden,Copenhagen,Kalvebod Brygge 24,1560,acquired,One.com is an innovative web hosting company founded in Denmark in 2002. Today with offices in 4 countries and more than 250 employees.,"Email,Information Technology,Internet,Robotics,Web Hosting","Hardware,Information Technology,Internet Services,Messaging and Telecommunications,Science and Engineering,Software",1,,,,2002-07-01,2015-04-28,,251-500,service@one.com,734-975-8500,http://www.facebook.com/onecom,https://www.linkedin.com/company/379932,http://twitter.com/onecom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1489138350/mqaqqt5hfxlvnqqfd22x.png",,,,company,
com.outfit7.tomlovesangelafree,71076c3a-009c-7f18-5f01-111ba38c2359,Outfit7,organization,outfit7,https://www.crunchbase.com/organization/outfit7,82452,2010-11-24 08:02:45,2019-06-24 21:52:57,,company,outfit7.com,http://www.outfit7.com,GBR,,England,London,52-54 Gracechurch Street 5th Floor,EC3V 0EH,acquired,Outfit7 develops mobile apps and games for the iOS and Android platforms.,"3D Technology,Android,Apps,iOS,Mobile","Apps,Hardware,Mobile,Platforms,Software",1,,,,2009-10-01,2016-01-01,,51-100,cassie.chandler@outfit7.com,,http://www.facebook.com/TalkingTom,https://www.linkedin.com/company/outfit7-ltd-,http://twitter.com/outfit7,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397199077/6a6fba02cc9ceaeaac5bf7bfd490a7db.png",,,,company,
com.froogloid.kring.google.zxing.client.android,079c9bfe-e626-582e-9567-2895415e3790,Key Ring,organization,key-ring,https://www.crunchbase.com/organization/key-ring,42366,2011-01-22 04:20:25,2019-06-24 22:21:17,,company,keyringapp.com,http://www.keyringapp.com,USA,TX,Texas,Dallas,2800 Routh St #215,75201,acquired,Key Ring is a smartphone app that enables users to consolidate all their cards and coupons.,"Coupons,Mobile","Commerce and Shopping,Mobile",2,1750000,1750000,USD,2008-10-20,2011-02-02,,11-50,info@keyringapp.com,214-647-1389,https://www.facebook.com/keyringapp,https://www.linkedin.com/company/key-ring-a-tegna-company,http://twitter.com/keyringapp,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1451240928/plfe7el0pej4silhmtf5.png",Mobestream Media,,,company,
com.car2go,6413b5c8-6390-9376-7be6-0e926fe1e4d1,GO.CO,organization,co-internet,https://www.crunchbase.com/organization/co-internet,154815,2011-05-18 23:24:39,2019-06-24 21:33:57,,company,go.co,http://www.go.co,USA,FL,Florida,Miami,"701 Brickell Ave., Suite 860",33131,acquired,A meeting space built for creatives teams.,"Cloud Computing,Data Center,Database","Data and Analytics,Hardware,Information Technology,Internet Services,Software",,,,,2010-02-07,,,11-50,hello@go.co,,http://www.facebook.com/dotco,,http://twitter.com/dotco,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1453700713/v6cqwrgcjm0mclpgnpts.jpg",.CO Internet,,,company,
com.plarium.stormfallrob,ba1793cd-8783-6787-c210-6d10e25b5647,Plarium.com,organization,plarium-com,https://www.crunchbase.com/organization/plarium-com,87446,2011-08-28 08:24:06,2019-06-24 22:06:58,,"company,investor",plarium.com,http://plarium.com,ISR,,Tel Aviv,Herzliya,Hamenofim 1,,acquired,Plarium Global is a web platform for creating mobile and social experiences for hardcore gamers worldwide.,"Gaming,Mobile,Social","Gaming,Mobile",1,,,,2009-01-01,2013-12-03,,501-1000,business@plarium.com,972 3 904 4084,http://www.facebook.com/PlariumGames,https://www.linkedin.com/company/1949408,http://twitter.com/plarium,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1409142281/pyzddkhbgw62mz1zbowo.png",Plarium Labs,,,company,
