app_id,uuid,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,domain,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits
com.xoom.android.app,9921555e-1f0c-9404-6e89-24bc1641085b,Xoom,organization,xoom,https://www.crunchbase.com/organization/xoom,8517,2007-10-01 05:46:46,2019-06-24 21:46:10,Xoom Corporation,"company,investor",xoom.com,http://xoom.com,USA,CA,California,San Francisco,100 Bush Street Suite 300,94104,acquired,Xoom is a digital money transfer company that allows users to securely transfer money online.,"E-Commerce,Financial Services,Payments","Commerce and Shopping,Financial Services,Payments",7,104349000,104349000,USD,2001-03-01,2011-11-22,,101-250,,(877) 815-1531,http://www.facebook.com/Xoom/info,http://www.linkedin.com/company/xoom-corporation,http://twitter.com/xoom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1492069584/v0eculja26qwzbrspsut.png",,,,company,1
com.semsemappz.jigsawanimals,9f1be266-fd44-e9a5-6215-c8fc40626a2a,Tumblr Inc.,organization,tumblr,https://www.crunchbase.com/organization/tumblr,4838,2007-10-19 10:34:38,2019-04-01 23:48:24,"Tumblr, Inc.",company,tumblr.com,http://tumblr.com,USA,NY,New York,New York,419 Park Ave. South Suite 807,10016,acquired,"Tumblr, a microblogging platform and social networking website, enables users to post multimedia and other content to a short-form blog.","Blogging Platforms,Collaboration,Social Media,Social Network","Content and Publishing,Internet Services,Media and Entertainment",5,125250000,125250000,USD,2007-02-01,2011-09-26,,251-500,,,http://www.facebook.com/tumblr,http://www.linkedin.com/company/tumblr,http://twitter.com/tumblr,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/chwlgasgwbu68jwce7do",,,,company,
com.yahoo.mobile.client.android.mail,71d51015-1800-ed61-8bc3-8dca49caec15,Yahoo,organization,yahoo,https://www.crunchbase.com/organization/yahoo,41209,2007-11-04 09:48:15,2019-09-26 18:30:34,,"company,investor",yahoo.com,http://www.yahoo.com,USA,CA,California,Sunnyvale,701 First Avenue,94089,acquired,Yahoo is a technology company that is known for its web services and applications.,"Advertising,Consumer,Email,Finance,Financial Services,Internet,Media and Entertainment,News,Online Portals,Search Engine,SEO,Social Impact,Social Media,Software,Sports,Web Browsers","Advertising,Content and Publishing,Financial Services,Information Technology,Internet Services,Media and Entertainment,Messaging and Telecommunications,Sales and Marketing,Software,Sports",2,6800000,6800000,USD,1994-01-01,1995-11-30,,101-250,,(408) 349-3300,https://www.facebook.com/yahoo,http://www.linkedin.com/company/yahoo,http://twitter.com/Yahoo,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/ulexpacs91cdfejpvrg8",,,,company,13
com.funnytvapp.funnyvideos,d654664d-2935-313e-5448-20e2745e7c8a,Cooking.com,organization,cooking-com,https://www.crunchbase.com/organization/cooking-com,14839,2008-01-03 13:59:26,2019-02-25 06:46:53,Cooking.com Inc.,company,cooking.com,http://www.cooking.com,USA,CA,California,Marina Del Rey,4086 Del Rey Ave,90292,acquired,Cooking.com is an online store for kitchen products and offers a collection of recipes and community features.,"Cooking,E-Commerce,Internet","Commerce and Shopping,Food and Beverage,Internet Services",7,107500000,107500000,USD,1998-03-01,2011-12-06,,101-250,,,,,http://twitter.com/CookingCom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397182919/b571d7cda54235bcd7ec45fd2a58bf16.png",,,,company,
com.aol.mobile.aolapp,82931311-f1fa-e5a7-b563-9d94595f97d1,ice,organization,ice,https://www.crunchbase.com/organization/ice,43071,2008-01-04 20:40:39,2019-06-24 21:55:17,"Ice.com, Inc.",company,ice.com,https://www.ice.com,USA,TX,Texas,Austin,1515 South Interstate 35 Frontage Road #200,78741,acquired,We are building the largest jewelry marketplace.,"E-Commerce,Fashion,Jewelry,Marketplace","Clothing and Apparel,Commerce and Shopping,Consumer Goods,Design",3,49000000,49000000,USD,1999-09-12,2016-03-15,,51-100,info@ice.com,1(800)539-3580,http://www.facebook.com/ice.com,https://www.linkedin.com/company/ice.com,http://twitter.com/ice,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1477201429/kg4wqqb0eod6rressixs.png",,,,company,
com.bodybuilding.rise,8d253cf9-09b2-5506-6c48-bcc5fec30ec7,Bodybuilding.com,organization,bodybuilding-com,https://www.crunchbase.com/organization/bodybuilding-com,80532,2008-01-11 18:08:02,2019-06-24 21:55:12,,company,bodybuilding.com,http://bodybuilding.com,USA,ID,Idaho,Meridian,2026 S Silverstone Way,83642,acquired,Bodybuilding.com is a fitness company that provides an online supplement store and fitness-related articles.,"Dietary Supplements,E-Commerce,Fitness","Commerce and Shopping,Food and Beverage,Health Care,Sports",,,,,1999-04-01,,,501-1000,support@bodybuilding.com,866-236-8417,http://www.facebook.com/Bodybuildingcom,,http://twitter.com/bodybuildingcom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1398220917/ofkovvfhivu8byzinp5n.png",,,,company,
net.slickdeals.android,3740b24c-ff0f-6508-fb81-44c74a8fe17c,Slickdeals,organization,slickdeals,https://www.crunchbase.com/organization/slickdeals,39023,2008-02-16 08:04:33,2018-04-17 08:55:35,,company,slickdeals.net,https://slickdeals.net/,USA,NV,Nevada,Las Vegas,10300 West Charleston Blvd Suite #13-131,89135,acquired,Slickdeals is a user-driven deal-sharing site enabling consumers to collaborate and share information that facilitate shopping decisions.,"E-Commerce,E-Commerce Platforms,Shopping","Commerce and Shopping,Internet Services",,,,,1999-01-01,,,101-250,,,http://www.facebook.com/slickdeals,,http://twitter.com/slickdeals,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1483635308/ehxtud4xwxzhisqcvij4.png",,,,company,
com.stubhub,9004f081-50bb-9e35-9f92-d12432420fb8,StubHub,organization,stubhub,https://www.crunchbase.com/organization/stubhub,3575,2008-02-21 14:32:01,2019-04-01 23:49:11,,"company,investor",stubhub.com,http://www.stubhub.com,USA,CA,California,San Francisco,199 Fremont St Fl 4,94105,acquired,StubHub is an online ticket marketplace enabling fans to buy and sell tickets to entertainment events.,"E-Commerce,Marketplace,Ticketing","Commerce and Shopping,Events,Media and Entertainment",5,19600000,19600000,USD,2000-01-01,2012-12-14,,501-1000,,,http://www.facebook.com/Stubhub,http://www.linkedin.com/company/stubhub,http://twitter.com/StubHub,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1475519879/nmaxthxnkvqdwqibyshj.jpg",LiquidSeats,,,company,
com.fanduel.android.self,f80c0954-2d22-885c-3d0d-956b1d35df3c,FanDuel,organization,fanduel,https://www.crunchbase.com/organization/fanduel,527,2008-02-26 06:57:38,2018-10-26 22:16:07,FanDuel Inc,company,fanduel.com,http://www.fanduel.com,USA,NY,New York,New York,10th floor 41 E 11th St,NY 10003,acquired,FanDuel offers fantasy sports with daily games for real money.,"Fantasy Sports,Gaming,Sports","Gaming,Sports",7,416200000,416200000,USD,2009-01-01,2016-09-15,,101-250,support@fanduel.com,,http://www.facebook.com/fanduel,http://www.linkedin.com/company/fanduel,http://twitter.com/fanduel,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1479492003/l1gap5ouxs5n9qwkww0j.png",,,,company,
com.catchsports.catchsports,14123066-fe41-b63c-66ed-1275b8250a5d,Bleacher Report,organization,bleacher-report,https://www.crunchbase.com/organization/bleacher-report,585,2008-02-29 11:49:13,2018-10-26 21:50:09,"Bleacher Report, Inc.",company,bleacherreport.com,http://bleacherreport.com,USA,CA,California,San Francisco,"San Francisco, USA 153 Kearny Street 2nd Floor",94107,acquired,"Bleacher Report is a digital media company based in America, delivering digital media content on sports around the world.","Advertising,Digital Media,Publishing,Sports","Advertising,Content and Publishing,Media and Entertainment,Sales and Marketing,Sports",5,40500000,40500000,USD,2007-01-01,2011-08-24,,11-50,community@bleacherreport.com,,http://www.facebook.com/bleacherreport,https://www.linkedin.com/company/bleacher-report,http://twitter.com/bleacherreport,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1492472104/bxmsbgmfj5jndrwg9fnt.png",,,,company,
com.ghm.carjump,a9b18f40-1b7b-9cd2-f902-9578935759e2,Move,organization,move,https://www.crunchbase.com/organization/move,57732,2008-03-06 04:34:51,2019-06-26 16:00:49,"Move, Inc.","company,investor",move.com,http://www.move.com,USA,CA,California,San Jose,10 Almaden Blvd. Suite #800,95113,acquired,"Move is an online real estate platform operating various websites for rental listings, home finance services and moving services.",Real Estate,Real Estate,,,,,2006-01-01,,,501-1000,,408-558-7100,https://www.facebook.com/realtor.com,http://www.linkedin.com/company/move-inc,http://twitter.com/movetrends,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397184278/da616201df77dbde9e7b423dc19feac5.png",,,,company,
com.vision.pixeldungeon,57fd815a-d340-c7ab-a975-dd541a71fec6,GitHub,organization,github,https://www.crunchbase.com/organization/github,73,2008-04-12 14:24:10,2019-04-01 23:49:57,GitHub Inc,"company,investor",github.com,https://github.com,USA,CA,California,San Francisco,88 Colin P Kelly Junior Street,94107,acquired,GitHub provides open-source code hosting services.,"Cloud Computing,Developer Tools,Internet,Project Management,Software","Internet Services,Software",3,350000000,350000000,USD,2008-02-29,2015-12-21,,501-1000,press@github.com,415-735-4488,http://www.facebook.com/GitHub,http://www.linkedin.com/company/1418841,http://twitter.com/github,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1426048404/y4lxnqcngh5dvoaz06as.png",,,,company,
com.gifygift.ecard,d36af63a-f0aa-a40b-1a22-13d4a3d341fa,Financial Times,organization,financial-times,https://www.crunchbase.com/organization/financial-times,6015,2008-05-13 11:09:31,2019-02-26 06:24:35,Financial Times Ltd.,"company,investor",ft.com,http://ft.com,GBR,,England,London,One Southwark Bridge,SE1 9HL,acquired,"The Financial Times is a business news organization providing essential news, comments, data and analysis for the global business community.","Digital Media,News,Publishing","Content and Publishing,Media and Entertainment",,,,,1888-01-01,,,1001-5000,help@ft.com,(207) 775-6248,http://www.facebook.com/financialtimes,http://www.linkedin.com/company/financial-times,http://twitter.com/FT,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/vc3alffiyaom3bwvv4vv",Financial Times Group,FT,Financial Times-UK,company,
com.cbslocal.cbsyourday,64f7e788-0910-14cf-f7b9-6104ed29fbfe,Day Software,organization,day-software,https://www.crunchbase.com/organization/day-software,182549,2008-05-15 04:57:31,2019-10-04 04:52:26,,company,day.com,http://www.day.com,CHE,,Basel-Stadt,Basel,BarfÃ¼sserplatz 6,4001,acquired,"Day Software develops web applications that allow customers to deploy global, multi-lingual internet initiatives.","Advertising,Apps,Marketing,Software","Advertising,Apps,Sales and Marketing,Software",1,,,,1993-01-01,2000-03-01,,51-100,,+1 (877) 722-7088,https://www.facebook.com/adobemarketingcloud,,https://www.twitter.com/adobeexpcloud,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187256/0ef62e4243274cafe1a563dda2bca363.png",,,,company,
com.penpalamerica.penpal,d95d476d-8785-06c9-abd5-88534ba60c82,Rally Software,organization,rally-software,https://www.crunchbase.com/organization/rally-software,3490,2008-06-06 11:02:42,2019-09-24 16:39:44,Rally Software Development Corporation,company,ca.com,https://www.ca.com/us/products/ca-agile-central.html,USA,CO,Colorado,Boulder,3333 Walnut Street,80301,acquired,Rally provides an enterprise-class platform that is purpose-built for scaling agile development practices.,"Consulting,Enterprise Software,SaaS,Software,Training","Education,Software",6,72350000,72350000,USD,2001-01-01,2011-06-07,,251-500,info@rallydev.com,303 565 2800,https://www.facebook.com/CATechnologies/,https://www.linkedin.com/company/rally-dev/,https://twitter.com/CAInc,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397750470/ea1077672db5d5725467320ecbbbfce9.png",Rally Software Development,,,company,
com.taichu.Mystery,50f0d19a-571e-3ded-834b-3ae7a65fd439,Gameloft,organization,gameloft,https://www.crunchbase.com/organization/gameloft,54803,2008-06-12 02:52:12,2019-06-24 21:29:58,,"company,investor",gameloft.com,http://gameloft.com,ESP,,Catalonia,Barcelona,Rosselló 214 esc A 1º 1º 08008 Barcelona,,acquired,"Gameloft is an international publisher and developer of digitally-distributed video games specially designed for iOS, Android and Java.",Mobile,Mobile,,,,,1999-01-01,,,10000+,support@gameloft.com,33 1 58 16 20 40,http://www.facebook.com/gameloft,http://www.linkedin.com/company/gameloft,http://twitter.com/GameloftIN,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188505/5e277514dd3ea0af30b77d8035820141.jpg",,,,company,1
com.netspend.product.android,83122b34-d79c-606e-ec02-5a547d1a5c7c,NetSpend,organization,netspend,https://www.crunchbase.com/organization/netspend,79349,2008-06-15 23:45:13,2019-06-24 21:35:45,,company,netspend.com,http://netspend.com,USA,TX,Texas,Austin,PO Box 2136,78768-2136,acquired,NetSpend provides reloadable prepaid debit cards and related financial services to underbanked consumers in the U.S.,"Banking,Finance,Financial Services","Financial Services,Lending and Investments",3,5330000,5330000,USD,1999-01-01,2004-05-01,,251-500,mediarelations@netspend.com,(512)531-8693,http://www.facebook.com/netspend,http://www.linkedin.com/company/netspend-corporation,http://twitter.com/NetSpend,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188642/042bbc5007f0615fab14ccff6d285763.png",,,,company,
com.audible.application,aae99a36-1785-1bc8-2c03-ca8d4a58bc8c,Audible,organization,audible,https://www.crunchbase.com/organization/audible,62339,2008-06-26 06:14:17,2018-12-29 21:04:49,,company,audible.com,http://www.audible.com,USA,NJ,New Jersey,Newark,One Washington Park 16th Floor,07102,acquired,"Audible is an internet provider of spoken audio entertainment, information, and educational programming.","Audio,Audiobooks,Digital Entertainment,E-Commerce,Media and Entertainment","Commerce and Shopping,Media and Entertainment,Music and Audio",4,14500000,14500000,USD,1995-07-21,2006-10-05,,1001-5000,,(973) 820-0400,http://www.facebook.com/audible,http://www.linkedin.com/company/12227,http://twitter.com/audible_com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1406195598/trnfcycjw6cnt8zm3gw6.png",,,,company,
com.check.info,11e7f61b-a2ae-28e2-0119-4a46f7724fb2,Akwan Information Technologies,organization,akwan-information-technologies,https://www.crunchbase.com/organization/akwan-information-technologies,220411,2008-07-01 04:12:05,2019-02-28 17:18:27,,company,google.com,https://www.google.com/,BRA,,Minas Gerais,Belo Horizonte,,,closed,Akwan Information Technologies was a search engine company based in Brazil.,"Information Technology,Internet,IT Management,Search Engine,Software","Information Technology,Internet Services,Software",,,,,2000-01-01,,2005-07-20,10000+,,,https://www.facebook.com/google/,https://www.linkedin.com/company/google/,https://www.twitter.com/google,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189514/292de7e82c76649394d50fceb3008082.png",Akwan,,,company,
com.brands4friends.b4f,d6136631-c353-b078-e041-ee4ace357c9c,brands4friends,organization,brands4friends,https://www.crunchbase.com/organization/brands4friends,93937,2008-07-11 05:39:20,2019-06-24 22:20:07,,"company,investor",brands4friends.de,http://www.brands4friends.de,USA,CA,California,Palo Alto,1601 South California Avenue,94304,acquired,brands4friends is an online shop that sells branded products via temporary sales auctions.,"Fashion,Shopping","Clothing and Apparel,Commerce and Shopping,Design",2,13003647,10000000,EUR,2007-01-01,2008-11-25,,501-1000,service@brands4friends.de,+49 30 72619 4827,https://www.facebook.com/brands4friends,,https://www.twitter.com/brands4friends,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189987/7e02b4f9d18c3de18e5779c10a9d8bf2.png",,,,company,
com.servicemagic.consumer,5b121c3d-5e9c-44e8-2de5-e8250bde79dc,HomeAdvisor,organization,homeadvisor,https://www.crunchbase.com/organization/homeadvisor,41720,2008-10-16 13:45:39,2018-11-09 23:22:12,,"company,investor",homeadvisor.com,http://www.homeadvisor.com,USA,CO,Colorado,Lakewood,14023 Denver West Pkwy Building 64,80401-3253,acquired,HomeAdvisor is a leading nationwide online marketplace where homeowners can find and connect with local prescreened home professionals.,"Home Services,Marketplace,Professional Services","Commerce and Shopping,Real Estate",1,29000000,29000000,USD,1998-12-01,2000-05-16,,1001-5000,emailus@homeadvisor.com,(877) 800-3177,https://www.facebook.com/homeadvisor,https://www.linkedin.com/company/homeadvisor,http://twitter.com/homeadvisor,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/jmsjmddrqj4ic42cy3p8",ServiceMagic.com,,,company,
com.accor.appli.hybrid,0ad5ed8d-3e7e-95b2-90ea-51f70f3bb20d,Hotels,organization,hotels-com,https://www.crunchbase.com/organization/hotels-com,77999,2008-10-29 09:40:38,2019-10-01 17:53:08,,company,hotels.com,http://www.hotels.com/,USA,TX,Texas,Dallas,5400 LBJ Freeway Suite 500,75240,acquired,Hotels provides online hotel booking and reservation services intended to ease the travelling process.,"E-Commerce,Mobile Apps,Retail,Travel,Travel Accommodations","Apps,Commerce and Shopping,Mobile,Software,Travel and Tourism",,,,,1991-01-01,,,501-1000,Hotels.com@support.com,+1-855-(515)-7111,https://www.facebook.com/hotels.comin/,https://www.linkedin.com/company/hotels-com/,http://twitter.com/hotelsdotcom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397195385/a4c0ce0f8b0db26146e6859f06b37b9e.jpg",,,,company,
com.littlecaesars,038f9244-5ba1-6026-cb3a-58c86288432d,Caesars Entertainment,organization,caesars-entertainment,https://www.crunchbase.com/organization/caesars-entertainment,88975,2008-11-26 08:07:35,2019-09-24 02:47:33,,company,caesars.com,https://www.caesars.com/corporate,USA,NV,Nevada,Las Vegas,One Caesars Palace Dr.,89109,acquired,Caesars Entertainment operates casinos and hotels.,"Gaming,Hospitality","Gaming,Travel and Tourism",,,,,1937-01-01,,,10000+,,702-407-6000,https://www.facebook.com/CaesarsEntertainmentCorp,https://www.linkedin.com/company/caesars-entertainment-corporation,https://twitter.com/CaesarsEnt,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/kquogyrrwn7dc8jlwond",Caesars Entertainment Corporation,,,company,
