app_id,uuid,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,domain,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits
com.gameloft.android.ANMP.GloftFWHM,50f0d19a-571e-3ded-834b-3ae7a65fd439,Gameloft,organization,gameloft,https://www.crunchbase.com/organization/gameloft,54803,2008-06-12 02:52:12,2019-06-24 21:29:58,,"company,investor",gameloft.com,http://gameloft.com,ESP,,Catalonia,Barcelona,Rosselló 214 esc A 1º 1º 08008 Barcelona,,acquired,"Gameloft is an international publisher and developer of digitally-distributed video games specially designed for iOS, Android and Java.",Mobile,Mobile,,,,,1999-01-01,,,10000+,support@gameloft.com,33 1 58 16 20 40,http://www.facebook.com/gameloft,http://www.linkedin.com/company/gameloft,http://twitter.com/GameloftIN,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188505/5e277514dd3ea0af30b77d8035820141.jpg",,,,company,1
com.cisco.wx2.android,dfff4ae0-9efd-2ba1-09cd-bba24b683255,WebEx,organization,webex,https://www.crunchbase.com/organization/webex,77172,2008-08-13 06:48:38,2018-08-19 09:14:50,,company,webex.com,http://www.webex.com,USA,CA,California,Santa Clara,3979 Freedom Circle,95054,acquired,"WebEx, a Cisco company, provides on-demand applications for businesses to conduct web conferencing, telework and application remote control.","Collaboration,Enterprise Software,Internet,Security,Telecommunications,Video Conferencing","Hardware,Information Technology,Internet Services,Messaging and Telecommunications,Privacy and Security,Software",2,47000000,47000000,USD,1995-01-01,2000-04-03,,10000+,,(877)509-3239,http://www.facebook.com/webex,http://www.linkedin.com/company/webex,http://twitter.com/webex,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397191386/07d06925cd9fd874e0a5718660d720c9.png",WebEx Communications,,,company,
jp.co.yahoo.android.apps.transit,f67c149e-0ce2-7b4d-61e0-c305a2c3ee88,Yahoo! Japan,organization,yahoo-japan,https://www.crunchbase.com/organization/yahoo-japan,63441,2008-08-22 03:22:58,2018-12-28 13:18:26,,"company,investor",yahoo.co.jp,https://www.yahoo.co.jp/,JPN,,Tokyo,Tokyo,"Roppongi Hills Mori Tower, 10-1 Roppongi Minato-ku",106-0032,acquired,Yahoo! Japan is a technology company that is known for its web services and applications.,"Auctions,E-Commerce,Internet,Search Engine","Commerce and Shopping,Internet Services",,,,,1996-01-31,,,501-1000,,(833)-350-8093,https://www.facebook.com/yahoojapan/,https://www.linkedin.com/company/yahoojapan/,https://twitter.com/yahoo_japan_pr,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1487968743/bxrfdmhry7bvefcefkz8.png",,,,company,5
com.smule.singandroid,2f8cdff6-6d9f-4af4-9d4c-04d1452a99bd,Smule,organization,smule,https://www.crunchbase.com/organization/smule,2003,2008-09-26 16:44:06,2019-04-01 23:48:22,"Smule, Inc.",company,smule.com,http://www.smule.com,USA,CA,California,San Francisco,139 Townsend Street Suite 200,94107,operating,Smule develops music-making apps that connect people.,"Audio,Mobile,Mobile Apps,Music","Apps,Media and Entertainment,Mobile,Music and Audio,Software",11,176450000,176450000,USD,2008-01-01,2018-10-17,,101-250,,888-405-8668,http://www.facebook.com/Smule,https://www.linkedin.com/company/smule-inc.,http://twitter.com/smule,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/vjjxxfyjqggr7anhivzk",SonicMule,,,company,
com.gamestop.powerup,b086c16b-062f-f73e-ddee-6f7749d30406,GameStop,organization,gamestop,https://www.crunchbase.com/organization/gamestop,25119,2009-01-22 03:53:51,2019-04-01 23:49:33,,company,gamestop.com,https://www.gamestop.com/,USA,TX,Texas,Grapevine,625 Westport Parkway,76051,ipo,GameStop is a video games and entertainment software retailer operating thousands of retail stores worldwide.,"Gamification,Mobile Apps,Retail,Toys,Video Games","Apps,Commerce and Shopping,Consumer Goods,Gaming,Mobile,Software",,,,,1996-01-01,,,10000+,,(817)424-2000,http://www.facebook.com/GameStop,http://www.linkedin.com/company/6223,http://twitter.com/GameStop,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/goo7ib2wq7yfzwisbapz",,,,company,
com.grindrapp.android,30fe4020-7448-40b1-1372-de209588ae4b,Grindr,organization,grindr,https://www.crunchbase.com/organization/grindr,1324,2009-03-26 04:31:15,2019-03-05 22:48:26,Grindr LLC,company,grindr.com,http://www.grindr.com,USA,CA,California,West Hollywood,,90069,acquired,"Grindr is a location-based social application for gay, bi, trans, queer people and other members of the LGBT community.","Apps,iOS,LGBT,Location Based Services,Social Media,Social Network","Apps,Data and Analytics,Internet Services,Media and Entertainment,Mobile,Navigation and Mapping,Platforms,Software",1,93000000,93000000,USD,2008-02-03,2016-01-11,,51-100,help@grindr.com,,http://www.facebook.com/Grindr,https://www.linkedin.com/company/grindr,http://twitter.com/Grindr,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/pvnixthy2vrnbswghzka",,,,company,
org.malwarebytes.antimalware,06913207-db0b-5fad-3ba2-8333aefc6c0a,Malwarebytes,organization,malwarebytes,https://www.crunchbase.com/organization/malwarebytes,15384,2009-03-27 22:26:21,2019-06-05 16:43:34,Malwarebytes Inc.,company,malwarebytes.com,http://www.malwarebytes.com,USA,CA,California,Santa Clara,3979 Freedom Circle 12th Floor,95054,operating,"Cybersecurity solution that protects people and businesses against dangerous threats such as malware, ransomware, and exploits","Computer,Enterprise Software,Security,Software","Consumer Electronics,Hardware,Privacy and Security,Software",2,80000000,80000000,USD,2008-01-21,2016-01-21,,501-1000,,1.800.520.2796,http://www.facebook.com/malwarebytes,http://www.linkedin.com/company/malwarebytes,http://twitter.com/Malwarebytes,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/xsi53bgdcdqara27jhb2",,,,company,
com.sega.sprint,c323fb37-d707-e40d-a418-d186f8e43f2b,Sega,organization,sega,https://www.crunchbase.com/organization/sega,37836,2009-06-16 01:15:07,2018-04-17 08:19:20,,"company,investor",sega.com,http://www.sega.com,USA,CA,California,Irvine,6400 Oak Canyon #100,92618,ipo,"SEGA develops, publishes, and distributes interactive entertainment software products for a variety of hardware platforms.","PC Games,Publishing,Software,Video,Video Games","Content and Publishing,Gaming,Media and Entertainment,Software,Video",,,,,1940-01-01,,,501-1000,,415-701-4200,http://www.facebook.com/Sega,http://www.linkedin.com/company/sega,http://twitter.com/sega,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397181311/bed8ced77b2062a3d732b8e3ccde5999.jpg",,,,company,
com.g5e.hiddencity.android,2d23a1b7-72d0-a9bb-41a0-360c9d8ab1a2,G5 Entertainment,organization,g5-entertainment,https://www.crunchbase.com/organization/g5-entertainment,126156,2009-07-09 02:24:04,2019-07-01 15:01:56,,company,g5e.com,http://g5e.com,SWE,,Stockholms Lan,Stockholm,"""No. 18"", Birger Jarlsgatan 18",11434,ipo,"G5 Entertainment develops and publishes social and casual games for iPhone, iPad, Android, PC, Mac, Kindle Fire and portable game consoles.","Mobile,Social Media,Video Games","Gaming,Internet Services,Media and Entertainment,Mobile",,,,,2006-01-01,,,101-250,contacts@g5e.com,,http://www.facebook.com/G5games,,http://twitter.com/G5games,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397184203/1c54b403ea9c96a7e65ab19a3e8cd3ef.png",,,,company,
com.Slack,6a2859a6-e096-926a-ee81-871ccbd16da8,Slack,organization,slack,https://www.crunchbase.com/organization/slack,462,2009-07-10 15:49:39,2019-09-16 05:41:09,"Slack Technologies, Inc.","company,investor",slack.com,http://slack.com,USA,CA,California,San Francisco,155 5th Street 6th Floor,94103,ipo,Slack is an enterprise software platform that allows teams and businesses of all sizes to communicate effectively.,"Collaboration,Enterprise Software,Messaging,Real Time,SaaS,Software","Information Technology,Internet Services,Messaging and Telecommunications,Software",11,1391100000,1391100000,USD,2009-01-01,2019-01-28,,1001-5000,feedback@slack.com,,http://www.facebook.com/slackhq,http://www.linkedin.com/company/tiny-speck-inc,http://twitter.com/slackhq,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/hbnsvigizeltqp16sz9u",,,,company,3
com.backflipstudios.android.ninjumpdeluxe,5e925845-534f-830b-0a6f-761ee5da620a,Backflip Studios,organization,backflip-studios,https://www.crunchbase.com/organization/backflip-studios,92328,2009-11-04 22:22:24,2019-06-24 21:29:42,,company,backflipstudios.com,http://www.backflipstudios.com,USA,CO,Colorado,Boulder,"3000 Pearl St., Ste. 202",80301,acquired,Backflip Studios develops and publishes mobile games for iOS and Android devices.,"Gaming,iOS,Mobile","Gaming,Mobile,Platforms,Software",1,145000,145000,USD,2009-03-01,2009-08-11,,51-100,info@backflipstudios.com,,https://www.facebook.com/backflipstudios,,http://twitter.com/backflipstudios,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465826415/znznbn4ugvossk9tbvtu.png",,,,company,
com.micromaxinfo.browser,ef896f90-8462-f1d8-57f8-4e8f05dbb641,Micromax Informatics,organization,micromax-informatics,https://www.crunchbase.com/organization/micromax-informatics,18868,2010-01-13 09:51:41,2019-06-18 05:04:53,Micromax Informatics Ltd.,"company,investor",micromaxinfo.com,http://www.micromaxinfo.com,IND,,Haryana,Gurgaon,"Micromax House, 697 Udyog Vihar, Phase-V, Haryana",,operating,Micromax Informatics offers mobile phone solutions and wireless technologies for mobile users.,"Consumer Electronics,Mobile,Wireless","Consumer Electronics,Hardware,Mobile",3,88000000,88000000,USD,1991-01-01,2017-04-20,,10000+,,91 12 4481 1000,https://www.facebook.com/micromaxindia,https://in.linkedin.com/in/rajesh-agarwal-3299115,http://twitter.com/Micromax_Mobile,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1501007357/konbag1rlcjvkrdxpge0.png",,,,company,
com.junesoftware.nazara.cbrace,14307b2a-c0f5-7f59-f163-158babffa52b,Nazara Technologies,organization,nazara-technologies,https://www.crunchbase.com/organization/nazara-technologies,325,2010-03-15 15:23:59,2019-06-24 21:55:24,Nazara Technologies Ltd,"company,investor",nazara.com,http://nazara.com,IND,,Maharashtra,Mumbai,601 Dalamal House Nariman Point,400 021,operating,"Nazara Technologies develops mobile content such as games, themes, wallpapers and multimedia.","Gaming,Mobile,Mobile Apps,Software,Video Games","Apps,Gaming,Mobile,Software",6,64335634,64335634,USD,2000-01-01,2018-02-08,,51-100,info@nazara.com,91 22 2281 0303,https://www.facebook.com/nazaragames/,https://www.linkedin.com/company/nazara-technologies,http://twitter.com/nazaratech,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/z1leyzmnbb60j6lagv3e", Nazara Technologies Limited,,,company,1
com.sbi.SBIFreedomPlus,dac2353a-294f-1939-958b-de1a9be4168d,State Bank of India,organization,state-bank-of-india,https://www.crunchbase.com/organization/state-bank-of-india,21841,2010-03-30 14:45:18,2019-09-05 20:47:13,,investor,sbi.co.in,https://www.sbi.co.in,IND,,Maharashtra,Mumbai,,,operating,"The State Bank of India (SBI) is an Indian multinational, public sector banking and financial services company. It's India's largest Bank.","Banking,Finance,Financial Services","Financial Services,Lending and Investments",,,,,1955-01-01,,,10000+,,,,,,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397178685/b9d0f6e1154ec918b9f9217409c5aeab.png",,,,investor,2
com.perblue.portalquest,5201dec0-0b81-b517-b0d6-fc0b9e53985e,PerBlue,organization,perblue,https://www.crunchbase.com/organization/perblue,25732,2010-07-22 05:53:27,2019-06-24 21:23:56,,company,perblue.com,http://perblue.com,USA,WI,Wisconsin,Madison,PO Box 1861,53701,operating,"PerBlue is an independent mobile games studio based in Madison, Wisconsin.","Mobile,Video Games","Gaming,Mobile",3,4800000,4800000,USD,2008-01-01,2014-05-29,,11-50,contact@perblue.com,,http://www.facebook.com/PerBlue,https://www.linkedin.com/company/perblue/,http://twitter.com/perblue,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187499/b0a00ce1d98dc6bfa876e770d3824212.png",,,,company,
ai.replika.app,ef982dc8-a314-3ca9-0e21-9bbcdc86dfa6,Luka (dba Replika),organization,io,https://www.crunchbase.com/organization/io,7496,2010-08-14 20:35:02,2019-06-24 21:54:17,"Luka, Inc.",company,replika.ai,https://replika.ai/,USA,CA,California,San Francisco,55 Rodgers St,94103,operating,"Luka is a software development company based in San Francisco, California","Lifestyle,Restaurants,Software,Travel","Community and Lifestyle,Food and Beverage,Software,Travel and Tourism",3,10920000,10920000,USD,2015-01-01,2017-11-30,,11-50,press@replika.ai,(917) 242-5815,https://www.facebook.com/myownreplika,https://www.linkedin.com/company/luka-inc,https://twitter.com/MyReplika,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1424460446/f56hk9tv8t2qitxv0ibi.jpg",Replika,,,company,
com.rovio.BadPiggies,7905fbc2-ea0d-6759-8303-69d495d40087,Rovio Entertainment,organization,rovio-entertainment,https://www.crunchbase.com/organization/rovio-entertainment,1721,2010-08-25 05:58:44,2018-12-10 05:36:28,Rovio Entertainment Corporation.,company,rovio.com,http://www.rovio.com,FIN,,Southern Finland,Espoo,Keilaranta 17,02150,ipo,"Rovio Entertainment is an entertainment media company that develops, publishes, and distributes video games.","Digital Entertainment,Gaming,Mobile Apps","Apps,Gaming,Media and Entertainment,Mobile,Software",3,76106830,76106830,USD,2003-01-01,2018-08-01,,501-1000,contact@rovio.com,+358207888300,https://www.facebook.com/RovioEntertainment/,http://www.linkedin.com/company/37960,http://twitter.com/Rovio,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/zg9apqqilzjztj4sxyah",,,,company,
com.drippler.android.updates,afed9aaa-c069-6f64-1a81-286ddd7e4570,Drippler,organization,drippler,https://www.crunchbase.com/organization/drippler,27265,2010-08-25 20:23:44,2019-06-24 21:45:50,Drippler Ltd.,company,drippler.com,http://drippler.com,USA,CA,California,Palo Alto,550 S California Ave,94306,acquired,Drippler helps people discover and adopt everyday technology,"Android,App Discovery,App Marketing,iOS,Mobile","Apps,Mobile,Platforms,Sales and Marketing,Software",3,6350000,6350000,USD,2011-01-01,2015-06-29,,11-50,info@drippler.com,972 5 282 63303,http://www.facebook.com/drippler,http://www.linkedin.com/company/drippler,http://twitter.com/drippler,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1401276278/uvqkdfrcpcp3jlhvaxhm.png",,,,company,
com.whatsapp,6b66c8cd-9e70-fd50-0fac-2b45530eed3c,WhatsApp,organization,whatsapp,https://www.crunchbase.com/organization/whatsapp,39,2010-09-25 00:40:43,2019-05-30 18:30:06,WhatsApp Inc.,company,whatsapp.com,http://www.whatsapp.com,USA,CA,California,Santa Clara,3561 Homestead Rd #416,95051,acquired,"WhatsApp is a proprietary, cross-platform, free instant messaging subscription service for smartphones.","Android,Messaging,Mobile,Subscription Service","Information Technology,Internet Services,Messaging and Telecommunications,Mobile,Platforms,Software",3,60250000,60250000,USD,2009-01-01,2013-07-01,,5001-10000,bd@whatsapp.com,,http://www.facebook.com/JoinWhatsApp,http://www.linkedin.com/company/whatsapp-inc.,http://twitter.com/WhatsApp,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1456254826/lcjb9cnsapslbroh2fiq.png",WhatsApp Ireland Limited,,,company,
com.nest.android,1a9695a2-6459-bf45-ecc6-03866f61be4d,Nest Labs,organization,nest-labs,https://www.crunchbase.com/organization/nest-labs,84,2010-11-17 03:48:08,2018-10-26 23:01:06,"Nest Labs, Inc.",company,nest.com,http://www.nest.com,USA,CA,California,Palo Alto,900 Hansen Way,94304,acquired,"Nest Labs is a home automation company manufacturing sensor-driven, Wi-Fi-enabled, self-learning thermostats and smoke detectors.","Manufacturing,Sensor,Smart Home","Consumer Electronics,Hardware,Manufacturing,Real Estate",3,80000000,80000000,USD,2010-05-25,2013-01-30,,1001-5000,info@nest.com,(855)469-6378,https://www.facebook.com/nest,https://www.linkedin.com/company/2374003/,http://twitter.com/nest,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1462990279/qdkop9ymyc1i3drbzfvv.png",,,,company,
com.outfit7.tomlovesangelafree,71076c3a-009c-7f18-5f01-111ba38c2359,Outfit7,organization,outfit7,https://www.crunchbase.com/organization/outfit7,82452,2010-11-24 08:02:45,2019-06-24 21:52:57,,company,outfit7.com,http://www.outfit7.com,GBR,,England,London,52-54 Gracechurch Street 5th Floor,EC3V 0EH,acquired,Outfit7 develops mobile apps and games for the iOS and Android platforms.,"3D Technology,Android,Apps,iOS,Mobile","Apps,Hardware,Mobile,Platforms,Software",1,,,,2009-10-01,2016-01-01,,51-100,cassie.chandler@outfit7.com,,http://www.facebook.com/TalkingTom,https://www.linkedin.com/company/outfit7-ltd-,http://twitter.com/outfit7,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397199077/6a6fba02cc9ceaeaac5bf7bfd490a7db.png",,,,company,
com.tabtale.cradlesong,38c70464-420c-df87-895f-8a49c5b531d4,TabTale,organization,tabtale,https://www.crunchbase.com/organization/tabtale,12536,2011-01-02 01:13:43,2019-06-24 22:02:51,TabTale Ltd.,company,tabtale.com,http://www.tabtale.com,ISR,,Tel Aviv,Tel Aviv-yafo,"24 Raul Walenberg St. Ramat Hachayal, Building D, 4th Floor",6971920,operating,TabTale - worldwide mobile casual games leader and innovator,"Casual Games,Gaming,Publishing","Content and Publishing,Gaming,Media and Entertainment",4,13500000,13500000,USD,2010-11-01,2013-10-24,,101-250,info@tabtale.com,,http://www.facebook.com/TabTale,http://www.linkedin.com/company/1522212,http://twitter.com/tabtale,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397750484/edc372cfb623925aa4b42a1731a2b248.png",,,,company,
com.froogloid.kring.google.zxing.client.android,079c9bfe-e626-582e-9567-2895415e3790,Key Ring,organization,key-ring,https://www.crunchbase.com/organization/key-ring,42366,2011-01-22 04:20:25,2019-06-24 22:21:17,,company,keyringapp.com,http://www.keyringapp.com,USA,TX,Texas,Dallas,2800 Routh St #215,75201,acquired,Key Ring is a smartphone app that enables users to consolidate all their cards and coupons.,"Coupons,Mobile","Commerce and Shopping,Mobile",2,1750000,1750000,USD,2008-10-20,2011-02-02,,11-50,info@keyringapp.com,214-647-1389,https://www.facebook.com/keyringapp,https://www.linkedin.com/company/key-ring-a-tegna-company,http://twitter.com/keyringapp,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1451240928/plfe7el0pej4silhmtf5.png",Mobestream Media,,,company,
