app_id,uuid,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,domain,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits
com.yahoo.apps.yahooapp,71d51015-1800-ed61-8bc3-8dca49caec15,Yahoo,organization,yahoo,https://www.crunchbase.com/organization/yahoo,41209,2007-11-04 09:48:15,2019-09-26 18:30:34,,"company,investor",yahoo.com,http://www.yahoo.com,USA,CA,California,Sunnyvale,701 First Avenue,94089,acquired,Yahoo is a technology company that is known for its web services and applications.,"Advertising,Consumer,Email,Finance,Financial Services,Internet,Media and Entertainment,News,Online Portals,Search Engine,SEO,Social Impact,Social Media,Software,Sports,Web Browsers","Advertising,Content and Publishing,Financial Services,Information Technology,Internet Services,Media and Entertainment,Messaging and Telecommunications,Sales and Marketing,Software,Sports",2,6800000,6800000,USD,1994-01-01,1995-11-30,,101-250,,(408) 349-3300,https://www.facebook.com/yahoo,http://www.linkedin.com/company/yahoo,http://twitter.com/Yahoo,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/ulexpacs91cdfejpvrg8",,,,company,13
com.bodybuilding.rise,8d253cf9-09b2-5506-6c48-bcc5fec30ec7,Bodybuilding.com,organization,bodybuilding-com,https://www.crunchbase.com/organization/bodybuilding-com,80532,2008-01-11 18:08:02,2019-06-24 21:55:12,,company,bodybuilding.com,http://bodybuilding.com,USA,ID,Idaho,Meridian,2026 S Silverstone Way,83642,acquired,Bodybuilding.com is a fitness company that provides an online supplement store and fitness-related articles.,"Dietary Supplements,E-Commerce,Fitness","Commerce and Shopping,Food and Beverage,Health Care,Sports",,,,,1999-04-01,,,501-1000,support@bodybuilding.com,866-236-8417,http://www.facebook.com/Bodybuildingcom,,http://twitter.com/bodybuildingcom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1398220917/ofkovvfhivu8byzinp5n.png",,,,company,
com.zynga.words3,297df5af-da41-a709-7df2-7e7f04e53454,Zynga,organization,zynga,https://www.crunchbase.com/organization/zynga,435,2008-01-18 16:06:23,2019-04-01 23:49:47,Zynga Inc,company,zynga.com,http://www.zynga.com,USA,CA,California,San Francisco,699 8th Street,94103,ipo,"Zynga develops, markets, and operates social games as live services played on the Internet.","Gaming,Mobile,PC Games","Gaming,Mobile",9,866550786,866550786,USD,2007-04-01,2011-02-18,,1001-5000,,(855)449-9642,http://www.facebook.com/Zynga,http://www.linkedin.com/company/zynga,http://twitter.com/zynga,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/vtppiefgfwgmtcts5ajw",ZYNGA GAME NETWORK INC,,,company,
com.badoo.mobile,cc8a583f-ce5e-42fb-b82d-1888a09729cd,Badoo,organization,badoo,https://www.crunchbase.com/organization/badoo,59181,2008-01-22 13:30:31,2019-03-25 20:01:29,,company,badoo.com,http://www.badoo.com,GBR,,England,London,,,operating,"Badoo is a dating-focused social network, allowing users to chat, make friends and share interests.","Dating,Internet,Social Media","Community and Lifestyle,Internet Services,Media and Entertainment",1,30325820,30000000,CAD,2006-10-01,2008-01-01,,251-500,,,https://www.facebook.com/badoo/,https://www.linkedin.com/company/badoo/,http://twitter.com/Badoo,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1493888943/yt7wfvuvqlqi8vd72zdg.png",,,,company,
com.nytimes.android,38b90378-0524-6470-a414-1628e03311a9,The New York Times,organization,newyorktimes,https://www.crunchbase.com/organization/newyorktimes,622,2008-01-24 03:09:13,2019-06-24 21:29:50,The New York Times Company,"company,investor",nytimes.com,http://www.nytimes.com,USA,NY,New York,New York,620 8th Avenue,10018,ipo,"The New York Times creates, collects, and distributes news, information, and entertainment through a daily newspaper and a website.","Advertising,Internet,News,Publishing","Advertising,Content and Publishing,Internet Services,Media and Entertainment,Sales and Marketing",1,250000000,250000000,USD,1851-09-18,2009-01-20,,1001-5000,circulation@nytimes.com,1‑800‑698‑4637,http://www.facebook.com/nytimes,http://www.linkedin.com/company/the-new-york-times,http://twitter.com/nytimes,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1491958734/bqp32una36b06hmbulla.png",The New York Times Company / NY Times,,,company,7
com.ashleymadison.mobile,e8364b6a-3806-687a-04f5-daad33c28279,ruby,organization,avid-life-media,https://www.crunchbase.com/organization/avid-life-media,99728,2008-02-12 08:26:41,2019-03-25 19:42:18,,company,rubylife.com,https://www.rubylife.com/,CAN,ON,Ontario,Toronto,"2300 Yonge Street, Suite 1906",M4P 1E4,operating,ruby is a Canada-based open-minded dating service that helps people to connect and communicate by using their online brands.,"Consumer,Dating,Digital Media","Community and Lifestyle,Media and Entertainment",,,,,2001-01-01,,,51-100,inquiries@rubylife.com,(416)480-2334,http://www.facebook.com/AshleyMadison,http://www.linkedin.com/company/avid-life-media,http://twitter.com/ashleymadison,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1468280029/y43jglzb96l6lfpzqtxm.png",Avid Life Media,Avid Life,,company,
net.slickdeals.android,3740b24c-ff0f-6508-fb81-44c74a8fe17c,Slickdeals,organization,slickdeals,https://www.crunchbase.com/organization/slickdeals,39023,2008-02-16 08:04:33,2018-04-17 08:55:35,,company,slickdeals.net,https://slickdeals.net/,USA,NV,Nevada,Las Vegas,10300 West Charleston Blvd Suite #13-131,89135,acquired,Slickdeals is a user-driven deal-sharing site enabling consumers to collaborate and share information that facilitate shopping decisions.,"E-Commerce,E-Commerce Platforms,Shopping","Commerce and Shopping,Internet Services",,,,,1999-01-01,,,101-250,,,http://www.facebook.com/slickdeals,,http://twitter.com/slickdeals,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1483635308/ehxtud4xwxzhisqcvij4.png",,,,company,
com.stubhub,9004f081-50bb-9e35-9f92-d12432420fb8,StubHub,organization,stubhub,https://www.crunchbase.com/organization/stubhub,3575,2008-02-21 14:32:01,2019-04-01 23:49:11,,"company,investor",stubhub.com,http://www.stubhub.com,USA,CA,California,San Francisco,199 Fremont St Fl 4,94105,acquired,StubHub is an online ticket marketplace enabling fans to buy and sell tickets to entertainment events.,"E-Commerce,Marketplace,Ticketing","Commerce and Shopping,Events,Media and Entertainment",5,19600000,19600000,USD,2000-01-01,2012-12-14,,501-1000,,,http://www.facebook.com/Stubhub,http://www.linkedin.com/company/stubhub,http://twitter.com/StubHub,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1475519879/nmaxthxnkvqdwqibyshj.jpg",LiquidSeats,,,company,
com.fanduel.android.self,f80c0954-2d22-885c-3d0d-956b1d35df3c,FanDuel,organization,fanduel,https://www.crunchbase.com/organization/fanduel,527,2008-02-26 06:57:38,2018-10-26 22:16:07,FanDuel Inc,company,fanduel.com,http://www.fanduel.com,USA,NY,New York,New York,10th floor 41 E 11th St,NY 10003,acquired,FanDuel offers fantasy sports with daily games for real money.,"Fantasy Sports,Gaming,Sports","Gaming,Sports",7,416200000,416200000,USD,2009-01-01,2016-09-15,,101-250,support@fanduel.com,,http://www.facebook.com/fanduel,http://www.linkedin.com/company/fanduel,http://twitter.com/fanduel,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1479492003/l1gap5ouxs5n9qwkww0j.png",,,,company,
com.starbucks.mobilecard,68dd3433-e24d-1885-e987-d769d8ab9b21,Starbucks,organization,starbucks,https://www.crunchbase.com/organization/starbucks,1003,2008-04-10 14:39:27,2019-06-24 21:52:32,Starbucks Corporation,"company,investor",starbucks.com,http://www.starbucks.com,USA,WA,Washington,Seattle,Starbucks Center 2401 Utah Avenue S,98134,ipo,"Starbucks is an international chain of restaurants that retails handcrafted coffee, tea, and fresh food items.","Coffee,Food and Beverage,Hospitality","Food and Beverage,Travel and Tourism",2,900000000,900000000,USD,1971-03-30,2018-10-10,,10000+,,,http://www.facebook.com/starbucks,https://www.linkedin.com/company/starbucks/,http://twitter.com/Starbucks,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1488264559/cbgqpe9icin2ntbpguyc.png",,,,company,2
com.vision.pixeldungeon,57fd815a-d340-c7ab-a975-dd541a71fec6,GitHub,organization,github,https://www.crunchbase.com/organization/github,73,2008-04-12 14:24:10,2019-04-01 23:49:57,GitHub Inc,"company,investor",github.com,https://github.com,USA,CA,California,San Francisco,88 Colin P Kelly Junior Street,94107,acquired,GitHub provides open-source code hosting services.,"Cloud Computing,Developer Tools,Internet,Project Management,Software","Internet Services,Software",3,350000000,350000000,USD,2008-02-29,2015-12-21,,501-1000,press@github.com,415-735-4488,http://www.facebook.com/GitHub,http://www.linkedin.com/company/1418841,http://twitter.com/github,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1426048404/y4lxnqcngh5dvoaz06as.png",,,,company,
com.lemonadeinc.lemonade,1ebaa59b-7035-75d2-316d-e7b35b8a82ed,Lemonade,organization,lemonade,https://www.crunchbase.com/organization/lemonade,322,2008-04-22 23:55:28,2019-06-24 22:10:46,"Lemonade, Inc.",company,lemonade.com,https://www.lemonade.com/,USA,NY,New York,New York,Manhattan,10004,operating,"Lemonade is a full stack insurance company powered by AI and behavioral economics, and driven by social good.","Artificial Intelligence,Financial Services,Insurance,InsurTech","Artificial Intelligence,Data and Analytics,Financial Services,Science and Engineering,Software",7,480000000,480000000,USD,2015-01-01,2019-07-01,,101-250,help@lemonade.com,,https://www.facebook.com/lemonade,https://www.linkedin.com/company/lemonade-inc-/,https://twitter.com/lemonade_inc,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1482876670/dbd0b5xelwehlhj23t35.jpg",,,,company,
com.yabb,02b564c9-2a52-ea6d-abd0-03507eb5491b,Yabb,organization,yabb,https://www.crunchbase.com/organization/yabb,628095,2008-05-17 23:24:55,2018-02-12 23:51:02,,company,yabb.com,http://yabb.com,GBR,,England,London,7 Carlisle Street,W1D 3BW,operating,Yabb provides messaging service.,"Blogging Platforms,Messaging","Content and Publishing,Information Technology,Internet Services,Media and Entertainment,Messaging and Telecommunications",,,,,1997-02-07,,,51-100,,,https://www.facebook.com/933835973300210,,http://twitter.com/yabb,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397187377/e9dfe7e820550c6117e0b5662a741370.png",,,,company,
com.taichu.Mystery,50f0d19a-571e-3ded-834b-3ae7a65fd439,Gameloft,organization,gameloft,https://www.crunchbase.com/organization/gameloft,54803,2008-06-12 02:52:12,2019-06-24 21:29:58,,"company,investor",gameloft.com,http://gameloft.com,ESP,,Catalonia,Barcelona,Rosselló 214 esc A 1º 1º 08008 Barcelona,,acquired,"Gameloft is an international publisher and developer of digitally-distributed video games specially designed for iOS, Android and Java.",Mobile,Mobile,,,,,1999-01-01,,,10000+,support@gameloft.com,33 1 58 16 20 40,http://www.facebook.com/gameloft,http://www.linkedin.com/company/gameloft,http://twitter.com/GameloftIN,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188505/5e277514dd3ea0af30b77d8035820141.jpg",,,,company,1
com.netspend.product.android,83122b34-d79c-606e-ec02-5a547d1a5c7c,NetSpend,organization,netspend,https://www.crunchbase.com/organization/netspend,79349,2008-06-15 23:45:13,2019-06-24 21:35:45,,company,netspend.com,http://netspend.com,USA,TX,Texas,Austin,PO Box 2136,78768-2136,acquired,NetSpend provides reloadable prepaid debit cards and related financial services to underbanked consumers in the U.S.,"Banking,Finance,Financial Services","Financial Services,Lending and Investments",3,5330000,5330000,USD,1999-01-01,2004-05-01,,251-500,mediarelations@netspend.com,(512)531-8693,http://www.facebook.com/netspend,http://www.linkedin.com/company/netspend-corporation,http://twitter.com/NetSpend,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188642/042bbc5007f0615fab14ccff6d285763.png",,,,company,
com.bharatmatrimony,ebe03be0-330a-6348-2af4-5a9e835a1a17,Bharat Matrimony,organization,bharat-matrimony,https://www.crunchbase.com/organization/bharat-matrimony,107483,2008-06-16 18:19:30,2019-06-24 21:24:39,,company,bharatmatrimony.com,http://www.bharatmatrimony.com,IND,,Tamil Nadu,Chennai,"No:94, TVH Beliciaa Towers 10th Floor, Tower 2, MRC Nagar,Mandaveli",600 028,operating,BharatMatrimony is an online marriage service that provides its clients with matchmaking services.,"Communities,Social Network,Wedding","Community and Lifestyle,Events,Internet Services",2,20350000,20350000,USD,1996-03-12,2008-02-05,,1001-5000,mvp@bharatmatrimony.com,732-302-5806,http://www.facebook.com/HappyMarriages,,http://twitter.com/bharatmatrimony,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397188673/b6269cfdbb17220112f8c70c607d3dcb.gif",Consim Info Pvt Ltd.,,,company,
com.audible.application,aae99a36-1785-1bc8-2c03-ca8d4a58bc8c,Audible,organization,audible,https://www.crunchbase.com/organization/audible,62339,2008-06-26 06:14:17,2018-12-29 21:04:49,,company,audible.com,http://www.audible.com,USA,NJ,New Jersey,Newark,One Washington Park 16th Floor,07102,acquired,"Audible is an internet provider of spoken audio entertainment, information, and educational programming.","Audio,Audiobooks,Digital Entertainment,E-Commerce,Media and Entertainment","Commerce and Shopping,Media and Entertainment,Music and Audio",4,14500000,14500000,USD,1995-07-21,2006-10-05,,1001-5000,,(973) 820-0400,http://www.facebook.com/audible,http://www.linkedin.com/company/12227,http://twitter.com/audible_com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1406195598/trnfcycjw6cnt8zm3gw6.png",,,,company,
com.cleartrip.android,780f3cac-86e5-3ecf-fda5-b7dc226e262d,Cleartrip,organization,cleartrip,https://www.crunchbase.com/organization/cleartrip,1212,2008-06-26 11:31:11,2019-06-24 21:33:00,Cleartrip Pvt. Ltd.,"company,investor",cleartrip.com,http://www.cleartrip.com,IND,,Maharashtra,Mumbai,"Unit No 001 Ground Fl DTC Bldg Sitaram Mills Compound NM Joshi Marg Delisle Road, Lower Parel (E)",400012,operating,Cleartrip is an online travel platform where travelers can search for and book flights to any destination.,"Adventure Travel,Leisure,Travel","Community and Lifestyle,Travel and Tourism",6,56400000,56400000,USD,2006-01-01,2019-01-01,,251-500,contact@cleartrip.com,+91 95 95 333 333,http://www.facebook.com/cleartrip,,http://twitter.com/Cleartrip,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189259/28680d4d12dc00d2d85a6a9393c11e72.gif",,,,company,1
com.igg.bzbee.deckheroes,b93ced35-0ec5-3cc2-86a6-8bf082904147,IGG,organization,igg,https://www.crunchbase.com/organization/igg,106916,2008-07-10 02:59:57,2019-06-24 21:36:48,,company,igg.com,http://www.igg.com,USA,CA,California,Fremont,"161 Mission Falls Lane, Suite 208",94539,ipo,IGG is a publisher and developer of massively multiplayer games for the global online interactive entertainment industry.,"Gaming,Internet,Online Games","Gaming,Internet Services",2,15000000,15000000,USD,2005-06-01,2008-11-01,,501-1000,cooperation@igg.com,,https://www.facebook.com/igg,,http://twitter.com/IGG_COM,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189884/de741e3cccc817addfaeaae91a163762.png",,,,company,
com.brands4friends.b4f,d6136631-c353-b078-e041-ee4ace357c9c,brands4friends,organization,brands4friends,https://www.crunchbase.com/organization/brands4friends,93937,2008-07-11 05:39:20,2019-06-24 22:20:07,,"company,investor",brands4friends.de,http://www.brands4friends.de,USA,CA,California,Palo Alto,1601 South California Avenue,94304,acquired,brands4friends is an online shop that sells branded products via temporary sales auctions.,"Fashion,Shopping","Clothing and Apparel,Commerce and Shopping,Design",2,13003647,10000000,EUR,2007-01-01,2008-11-25,,501-1000,service@brands4friends.de,+49 30 72619 4827,https://www.facebook.com/brands4friends,,https://www.twitter.com/brands4friends,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397189987/7e02b4f9d18c3de18e5779c10a9d8bf2.png",,,,company,
com.servicemagic.consumer,5b121c3d-5e9c-44e8-2de5-e8250bde79dc,HomeAdvisor,organization,homeadvisor,https://www.crunchbase.com/organization/homeadvisor,41720,2008-10-16 13:45:39,2018-11-09 23:22:12,,"company,investor",homeadvisor.com,http://www.homeadvisor.com,USA,CO,Colorado,Lakewood,14023 Denver West Pkwy Building 64,80401-3253,acquired,HomeAdvisor is a leading nationwide online marketplace where homeowners can find and connect with local prescreened home professionals.,"Home Services,Marketplace,Professional Services","Commerce and Shopping,Real Estate",1,29000000,29000000,USD,1998-12-01,2000-05-16,,1001-5000,emailus@homeadvisor.com,(877) 800-3177,https://www.facebook.com/homeadvisor,https://www.linkedin.com/company/homeadvisor,http://twitter.com/homeadvisor,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/jmsjmddrqj4ic42cy3p8",ServiceMagic.com,,,company,
com.zoopla.activity,f3c3c4f7-6add-e751-6719-bb5b2427f2a0,Zoopla,organization,zoopla,https://www.crunchbase.com/organization/zoopla,2723,2008-10-28 23:25:18,2019-06-24 21:57:56,Zoopla Limited.,"company,investor",zoopla.co.uk,http://www.zoopla.co.uk,GBR,,England,London,182-194 Union Street 2nd Floor,SE1 0LH,ipo,"Zoopla is a property website in the U.K. that combines property listings with market data, local information, and community tools.","Commercial Real Estate,Property Management,Real Estate",Real Estate,5,25633513,16250000,GBP,2007-01-01,2013-10-17,,11-50,support@zoopla.co.uk,,https://www.facebook.com/ZooplaUK/,,https://twitter.com/zoopla,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1485896185/lb8wqbfx3wotgieff6bu.png",,,,company,
com.ltmoneycenter_android.PROD,bd96fc35-a022-289d-ee43-ee1aab43298f,LendingTree,organization,lendingtree,https://www.crunchbase.com/organization/lendingtree,91427,2008-11-22 05:48:19,2018-12-06 06:25:13,Lending tree,"company,investor",lendingtree.com,http://www.lendingtree.com,USA,NC,North Carolina,Charlotte,11115 Rushmore Drive,28277,ipo,LendingTree is an online lending exchange that connects consumers with multiple lenders who compete for their business.,"Banking,Credit,E-Commerce,Finance,Personal Finance","Commerce and Shopping,Financial Services,Lending and Investments",,,,,1998-01-01,,,501-1000,partners@lendingtree.com,+1 704-541-5351,https://www.facebook.com/lendingtree,https://www.linkedin.com/company/lendingtree,https://twitter.com/lendingtree,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/ahh2dq1abcb8kddj9jcl",,,,company,
