app_id,uuid,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,domain,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits
com.tommeysgames.fireballsoccer,cfd8bafd-5db7-7a33-6c55-36f905ae627f,Info,organization,info,https://www.crunchbase.com/organization/info,126691,2007-08-22 17:19:09,2019-03-25 19:41:13,,company,info.com,http://info.com,USA,IL,Illinois,Chicago,180 North Stetson Avenue Suite 3500,60601,operating,"Info.com is a search engine portal that returns results from other search engines, including Google, Yahoo, Microsoft, and Ask.","Online Portals,Search Engine",Internet Services,1,8400000,8400000,USD,2004-01-01,2004-11-01,,51-100,contact@info.com,312-477-7300,,,,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397180285/7fc2fe9478b4b6232b53655d8316bff8.gif",,,,company,
com.trulia.android,6a4a2e74-0801-24b7-d755-881b07025f17,Trulia,organization,trulia,https://www.crunchbase.com/organization/trulia,19867,2007-08-22 20:24:14,2018-11-30 09:08:15,Trulia Inc.,company,trulia.com,http://trulia.com,USA,CA,California,San Francisco,535 Mission St. Suite 700,94105,acquired,Trulia is a home and neighborhood site for buyers and renters to find homes and neighborhoods across the United States.,"Internet,Mobile Apps,Real Estate,Rental","Apps,Commerce and Shopping,Internet Services,Mobile,Real Estate,Software",5,255100000,255100000,USD,2005-09-23,2013-12-18,,501-1000,customerservice@trulia.com,,http://www.facebook.com/trulia,http://www.linkedin.com/company/trulia,http://twitter.com/trulia,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1489036023/vdk0iidetcsi40avraym.png",,,,company,
com.sale.expleo,34d053d1-8d72-62e3-e547-af7afea63dc6,Bix,organization,bix,https://www.crunchbase.com/organization/bix,236900,2007-08-23 19:15:55,2018-02-12 23:39:26,,company,bix.com,http://bix.com,USA,CA,California,Sunnyvale,701 First Avenue,94089,acquired,"Bix operates a website that allows users and advertisers to create, enter into and judge online contests.","Contests,Online Portals,Web Browsers","Gaming,Internet Services,Software",1,6700000,6700000,USD,2006-01-01,2006-01-01,,unknown,,,,,,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397181146/f7ecb83afcf43a2d70a39b1b362045dc.png",900 Seconds Inc,,,company,
com.check.info,82176a6f-806b-1517-317e-1e318dca8f81,AdMob,organization,admob,https://www.crunchbase.com/organization/admob,85087,2007-08-30 20:14:47,2018-12-06 06:48:48,"AdMob, Inc.",company,google.com,http://www.google.com/admob,USA,CA,California,Mountain View,1600 Amphitheatre Parkway,94043,acquired,AdMob is a mobile advertising network that helps app developers monetize and promote their mobile and tablet apps with ads.,"Ad Network,Advertising,Apps,Marketing,Mobile","Advertising,Apps,Mobile,Sales and Marketing,Software",4,46800000,46800000,USD,2008-05-28,2009-01-29,,unknown,,,http://www.facebook.com/pages/Admob/1403745529887127,http://www.linkedin.com/company/24866,http://twitter.com/admob,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1505992319/u0bw4xgxa4zeughbofah.jpg",,,,company,
com.zillow.android.zillowmap,00e435dd-f616-27b3-9128-58fb909d04b4,Zillow,organization,zillow,https://www.crunchbase.com/organization/zillow,259,2007-09-20 00:06:30,2019-04-01 23:49:09,"Zillow, Inc.","company,investor",zillow.com,http://www.zillow.com,USA,WA,Washington,Seattle,1301 Second Avenue Floor 31,98101,ipo,"Zillow is an online real estate marketplace for finding and sharing information about homes, real estate, and mortgages.","Marketplace,Online Portals,Real Estate","Commerce and Shopping,Internet Services,Real Estate",5,96627980,96627980,USD,2005-01-01,2012-12-12,,1001-5000,,,http://www.facebook.com/Zillow,http://www.linkedin.com/company/zillow,http://twitter.com/zillow,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1500275099/j2jcc1e5txlw573hwrd2.png"," Zillow, Inc.",,,company,
com.xoom.android.app,9921555e-1f0c-9404-6e89-24bc1641085b,Xoom,organization,xoom,https://www.crunchbase.com/organization/xoom,8517,2007-10-01 05:46:46,2019-06-24 21:46:10,Xoom Corporation,"company,investor",xoom.com,http://xoom.com,USA,CA,California,San Francisco,100 Bush Street Suite 300,94104,acquired,Xoom is a digital money transfer company that allows users to securely transfer money online.,"E-Commerce,Financial Services,Payments","Commerce and Shopping,Financial Services,Payments",7,104349000,104349000,USD,2001-03-01,2011-11-22,,101-250,,(877) 815-1531,http://www.facebook.com/Xoom/info,http://www.linkedin.com/company/xoom-corporation,http://twitter.com/xoom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1492069584/v0eculja26qwzbrspsut.png",,,,company,1
com.semsemappz.jigsawanimals,9f1be266-fd44-e9a5-6215-c8fc40626a2a,Tumblr Inc.,organization,tumblr,https://www.crunchbase.com/organization/tumblr,4838,2007-10-19 10:34:38,2019-04-01 23:48:24,"Tumblr, Inc.",company,tumblr.com,http://tumblr.com,USA,NY,New York,New York,419 Park Ave. South Suite 807,10016,acquired,"Tumblr, a microblogging platform and social networking website, enables users to post multimedia and other content to a short-form blog.","Blogging Platforms,Collaboration,Social Media,Social Network","Content and Publishing,Internet Services,Media and Entertainment",5,125250000,125250000,USD,2007-02-01,2011-09-26,,251-500,,,http://www.facebook.com/tumblr,http://www.linkedin.com/company/tumblr,http://twitter.com/tumblr,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/chwlgasgwbu68jwce7do",,,,company,
com.yahoo.mobile.client.android.mail,71d51015-1800-ed61-8bc3-8dca49caec15,Yahoo,organization,yahoo,https://www.crunchbase.com/organization/yahoo,41209,2007-11-04 09:48:15,2019-09-26 18:30:34,,"company,investor",yahoo.com,http://www.yahoo.com,USA,CA,California,Sunnyvale,701 First Avenue,94089,acquired,Yahoo is a technology company that is known for its web services and applications.,"Advertising,Consumer,Email,Finance,Financial Services,Internet,Media and Entertainment,News,Online Portals,Search Engine,SEO,Social Impact,Social Media,Software,Sports,Web Browsers","Advertising,Content and Publishing,Financial Services,Information Technology,Internet Services,Media and Entertainment,Messaging and Telecommunications,Sales and Marketing,Software,Sports",2,6800000,6800000,USD,1994-01-01,1995-11-30,,101-250,,(408) 349-3300,https://www.facebook.com/yahoo,http://www.linkedin.com/company/yahoo,http://twitter.com/Yahoo,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/ulexpacs91cdfejpvrg8",,,,company,13
com.dynavix.navigation,a5c6b05c-e4ed-74b2-49f6-06611a0350a3,VIX,organization,batanga,https://www.crunchbase.com/organization/batanga,9507,2007-11-21 04:41:37,2019-06-24 22:17:22,,company,vix.com,http://vix.com,USA,FL,Florida,Coral Gables,2121 Ponce De Leon Blvd Suite 800,33134,operating,VIX is a digital media brand that sparks curiosity through a positive lens in order to entertain and add value to everyday life.,"Advertising,Digital Media,Video","Advertising,Media and Entertainment,Sales and Marketing,Video",7,73500000,73500000,USD,1999-01-01,2017-11-29,,251-500,rafael@vix.com,(305)476-2974,https://www.facebook.com/vixdotcom/,https://www.linkedin.com/company/16197637/,https://twitter.com/VixCorpPR,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1506536104/sojecvaf6jf4oreanusc.png",Planeta Networks,Batanga Media,,company,
com.funnytvapp.funnyvideos,d654664d-2935-313e-5448-20e2745e7c8a,Cooking.com,organization,cooking-com,https://www.crunchbase.com/organization/cooking-com,14839,2008-01-03 13:59:26,2019-02-25 06:46:53,Cooking.com Inc.,company,cooking.com,http://www.cooking.com,USA,CA,California,Marina Del Rey,4086 Del Rey Ave,90292,acquired,Cooking.com is an online store for kitchen products and offers a collection of recipes and community features.,"Cooking,E-Commerce,Internet","Commerce and Shopping,Food and Beverage,Internet Services",7,107500000,107500000,USD,1998-03-01,2011-12-06,,101-250,,,,,http://twitter.com/CookingCom,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397182919/b571d7cda54235bcd7ec45fd2a58bf16.png",,,,company,
com.aol.mobile.aolapp,82931311-f1fa-e5a7-b563-9d94595f97d1,ice,organization,ice,https://www.crunchbase.com/organization/ice,43071,2008-01-04 20:40:39,2019-06-24 21:55:17,"Ice.com, Inc.",company,ice.com,https://www.ice.com,USA,TX,Texas,Austin,1515 South Interstate 35 Frontage Road #200,78741,acquired,We are building the largest jewelry marketplace.,"E-Commerce,Fashion,Jewelry,Marketplace","Clothing and Apparel,Commerce and Shopping,Consumer Goods,Design",3,49000000,49000000,USD,1999-09-12,2016-03-15,,51-100,info@ice.com,1(800)539-3580,http://www.facebook.com/ice.com,https://www.linkedin.com/company/ice.com,http://twitter.com/ice,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1477201429/kg4wqqb0eod6rressixs.png",,,,company,
com.zynga.words3,297df5af-da41-a709-7df2-7e7f04e53454,Zynga,organization,zynga,https://www.crunchbase.com/organization/zynga,435,2008-01-18 16:06:23,2019-04-01 23:49:47,Zynga Inc,company,zynga.com,http://www.zynga.com,USA,CA,California,San Francisco,699 8th Street,94103,ipo,"Zynga develops, markets, and operates social games as live services played on the Internet.","Gaming,Mobile,PC Games","Gaming,Mobile",9,866550786,866550786,USD,2007-04-01,2011-02-18,,1001-5000,,(855)449-9642,http://www.facebook.com/Zynga,http://www.linkedin.com/company/zynga,http://twitter.com/zynga,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/vtppiefgfwgmtcts5ajw",ZYNGA GAME NETWORK INC,,,company,
com.badoo.mobile,cc8a583f-ce5e-42fb-b82d-1888a09729cd,Badoo,organization,badoo,https://www.crunchbase.com/organization/badoo,59181,2008-01-22 13:30:31,2019-03-25 20:01:29,,company,badoo.com,http://www.badoo.com,GBR,,England,London,,,operating,"Badoo is a dating-focused social network, allowing users to chat, make friends and share interests.","Dating,Internet,Social Media","Community and Lifestyle,Internet Services,Media and Entertainment",1,30325820,30000000,CAD,2006-10-01,2008-01-01,,251-500,,,https://www.facebook.com/badoo/,https://www.linkedin.com/company/badoo/,http://twitter.com/Badoo,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1493888943/yt7wfvuvqlqi8vd72zdg.png",,,,company,
com.nytimes.android,38b90378-0524-6470-a414-1628e03311a9,The New York Times,organization,newyorktimes,https://www.crunchbase.com/organization/newyorktimes,622,2008-01-24 03:09:13,2019-06-24 21:29:50,The New York Times Company,"company,investor",nytimes.com,http://www.nytimes.com,USA,NY,New York,New York,620 8th Avenue,10018,ipo,"The New York Times creates, collects, and distributes news, information, and entertainment through a daily newspaper and a website.","Advertising,Internet,News,Publishing","Advertising,Content and Publishing,Internet Services,Media and Entertainment,Sales and Marketing",1,250000000,250000000,USD,1851-09-18,2009-01-20,,1001-5000,circulation@nytimes.com,1‑800‑698‑4637,http://www.facebook.com/nytimes,http://www.linkedin.com/company/the-new-york-times,http://twitter.com/nytimes,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1491958734/bqp32una36b06hmbulla.png",The New York Times Company / NY Times,,,company,7
com.bizlog.triplog,1f2d7988-b461-f905-b8ab-c9a773063bd7,General Electric (GE),organization,general-electric,https://www.crunchbase.com/organization/general-electric,490,2008-02-07 11:52:25,2019-10-29 01:03:49,,"company,investor",ge.com,http://www.ge.com,USA,MA,Massachusetts,Boston,41 Farnsworth Street,02210,ipo,General Electric Company offers infrastructure and financial services worldwide.,"Electronics,Energy,Energy Management,Finance,FinTech,Manufacturing","Consumer Electronics,Energy,Financial Services,Hardware,Manufacturing",1,2000000,2000000,USD,1892-04-15,2009-11-19,,10000+,,,http://www.facebook.com/ge,http://www.linkedin.com/company/ge,http://twitter.com/generalelectric,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1495181038/ox10lqbhkukrv2nqdxcu.png",GE Group,,,company,13
com.stubhub,9004f081-50bb-9e35-9f92-d12432420fb8,StubHub,organization,stubhub,https://www.crunchbase.com/organization/stubhub,3575,2008-02-21 14:32:01,2019-04-01 23:49:11,,"company,investor",stubhub.com,http://www.stubhub.com,USA,CA,California,San Francisco,199 Fremont St Fl 4,94105,acquired,StubHub is an online ticket marketplace enabling fans to buy and sell tickets to entertainment events.,"E-Commerce,Marketplace,Ticketing","Commerce and Shopping,Events,Media and Entertainment",5,19600000,19600000,USD,2000-01-01,2012-12-14,,501-1000,,,http://www.facebook.com/Stubhub,http://www.linkedin.com/company/stubhub,http://twitter.com/StubHub,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1475519879/nmaxthxnkvqdwqibyshj.jpg",LiquidSeats,,,company,
com.fanduel.android.self,f80c0954-2d22-885c-3d0d-956b1d35df3c,FanDuel,organization,fanduel,https://www.crunchbase.com/organization/fanduel,527,2008-02-26 06:57:38,2018-10-26 22:16:07,FanDuel Inc,company,fanduel.com,http://www.fanduel.com,USA,NY,New York,New York,10th floor 41 E 11th St,NY 10003,acquired,FanDuel offers fantasy sports with daily games for real money.,"Fantasy Sports,Gaming,Sports","Gaming,Sports",7,416200000,416200000,USD,2009-01-01,2016-09-15,,101-250,support@fanduel.com,,http://www.facebook.com/fanduel,http://www.linkedin.com/company/fanduel,http://twitter.com/fanduel,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1479492003/l1gap5ouxs5n9qwkww0j.png",,,,company,
com.catchsports.catchsports,14123066-fe41-b63c-66ed-1275b8250a5d,Bleacher Report,organization,bleacher-report,https://www.crunchbase.com/organization/bleacher-report,585,2008-02-29 11:49:13,2018-10-26 21:50:09,"Bleacher Report, Inc.",company,bleacherreport.com,http://bleacherreport.com,USA,CA,California,San Francisco,"San Francisco, USA 153 Kearny Street 2nd Floor",94107,acquired,"Bleacher Report is a digital media company based in America, delivering digital media content on sports around the world.","Advertising,Digital Media,Publishing,Sports","Advertising,Content and Publishing,Media and Entertainment,Sales and Marketing,Sports",5,40500000,40500000,USD,2007-01-01,2011-08-24,,11-50,community@bleacherreport.com,,http://www.facebook.com/bleacherreport,https://www.linkedin.com/company/bleacher-report,http://twitter.com/bleacherreport,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1492472104/bxmsbgmfj5jndrwg9fnt.png",,,,company,
com.babbel.mobile.android.en,5036d23d-9ed5-8a88-41a3-7acab52333e5,Babbel,organization,babbel,https://www.crunchbase.com/organization/babbel,1403,2008-03-24 20:02:23,2019-08-07 11:09:17,Lesson Nine GmbH,company,babbel.com,http://www.babbel.com,DEU,,Berlin,Berlin,"Max-Beer-Strasse, 2",10119,operating,Babbel is the market-leading app for language learning.,"E-Learning,EdTech,Language Learning","Education,Software",4,33300000,33300000,USD,2007-08-01,2015-07-08,,501-1000,press@babbel.com,,http://www.facebook.com/babbel.languages,https://www.linkedin.com/company/babbel-com,http://twitter.com/babbel,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1494256543/pfgjyh4ecvgxxg7dlydr.png",,,,company,
com.starbucks.mobilecard,68dd3433-e24d-1885-e987-d769d8ab9b21,Starbucks,organization,starbucks,https://www.crunchbase.com/organization/starbucks,1003,2008-04-10 14:39:27,2019-06-24 21:52:32,Starbucks Corporation,"company,investor",starbucks.com,http://www.starbucks.com,USA,WA,Washington,Seattle,Starbucks Center 2401 Utah Avenue S,98134,ipo,"Starbucks is an international chain of restaurants that retails handcrafted coffee, tea, and fresh food items.","Coffee,Food and Beverage,Hospitality","Food and Beverage,Travel and Tourism",2,900000000,900000000,USD,1971-03-30,2018-10-10,,10000+,,,http://www.facebook.com/starbucks,https://www.linkedin.com/company/starbucks/,http://twitter.com/Starbucks,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1488264559/cbgqpe9icin2ntbpguyc.png",,,,company,2
com.vision.pixeldungeon,57fd815a-d340-c7ab-a975-dd541a71fec6,GitHub,organization,github,https://www.crunchbase.com/organization/github,73,2008-04-12 14:24:10,2019-04-01 23:49:57,GitHub Inc,"company,investor",github.com,https://github.com,USA,CA,California,San Francisco,88 Colin P Kelly Junior Street,94107,acquired,GitHub provides open-source code hosting services.,"Cloud Computing,Developer Tools,Internet,Project Management,Software","Internet Services,Software",3,350000000,350000000,USD,2008-02-29,2015-12-21,,501-1000,press@github.com,415-735-4488,http://www.facebook.com/GitHub,http://www.linkedin.com/company/1418841,http://twitter.com/github,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1426048404/y4lxnqcngh5dvoaz06as.png",,,,company,
com.aol.mobile.aolapp,e3d06cc1-10f4-d5aa-4064-386d120bb9fd,UserVoice,organization,uservoice,https://www.crunchbase.com/organization/uservoice,15877,2008-04-21 08:12:28,2019-05-23 05:53:33,"UserVoice, Inc.",company,uservoice.com,http://UserVoice.com,USA,CA,California,San Francisco,121 Second Street Floor 4,94105,operating,"UserVoice develops product management tools transforming how businesses gather, analyze, and prioritize customer feedback and feature asks.","Enterprise Software,Information Technology,Product Management,SaaS,Software","Information Technology,Software",3,1800000,1800000,USD,2007-01-01,2011-11-18,,11-50,sales@uservoice.com,(888) 840.0280,,http://www.linkedin.com/company/uservoice,http://twitter.com/uservoice,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1494531026/nloveu8q9ygg49zeyijl.png",,,,company,
com.lemonadeinc.lemonade,1ebaa59b-7035-75d2-316d-e7b35b8a82ed,Lemonade,organization,lemonade,https://www.crunchbase.com/organization/lemonade,322,2008-04-22 23:55:28,2019-06-24 22:10:46,"Lemonade, Inc.",company,lemonade.com,https://www.lemonade.com/,USA,NY,New York,New York,Manhattan,10004,operating,"Lemonade is a full stack insurance company powered by AI and behavioral economics, and driven by social good.","Artificial Intelligence,Financial Services,Insurance,InsurTech","Artificial Intelligence,Data and Analytics,Financial Services,Science and Engineering,Software",7,480000000,480000000,USD,2015-01-01,2019-07-01,,101-250,help@lemonade.com,,https://www.facebook.com/lemonade,https://www.linkedin.com/company/lemonade-inc-/,https://twitter.com/lemonade_inc,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1482876670/dbd0b5xelwehlhj23t35.jpg",,,,company,
